RECORD_DATE,COUNTRY,CURRENCY,CURRENCY_DETAIL,RATE,YEAR,MONTH,DAY
12/31/18,MOLDOVA,LEU,MOLDOVA-LEU,16.993,2019,12,31
6/30/18,MOLDOVA,LEU,MOLDOVA-LEU,16.758,2018,6,30
9/30/18,MOLDOVA,LEU,MOLDOVA-LEU,16.833,2018,9,30
3/31/18,MOLDOVA,LEU,MOLDOVA-LEU,16.4,2018,3,31
9/30/19,MOLDOVA,LEU,MOLDOVA-LEU,17.66,2019,9,30
3/31/19,MOLDOVA,LEU,MOLDOVA-LEU,17.3,2019,3,31
6/30/19,MOLDOVA,LEU,MOLDOVA-LEU,18,2019,6,30
12/31/18,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2642.92,2019,12,31
6/30/18,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2463.29,2018,6,30
9/30/18,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2545.29,2018,9,30
3/31/18,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2393.84,2018,3,31
9/30/19,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2667.6399,2019,9,30
3/31/19,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2631.28,2019,3,31
6/30/19,MONGOLIA,TUGRIK,MONGOLIA-TUGRIK,2657.51,2019,6,30
12/31/18,MONTENEGRO,EURO,MONTENEGRO-EURO,0.872,2019,12,31
6/30/18,MONTENEGRO,EURO,MONTENEGRO-EURO,0.858,2018,6,30
9/30/18,MONTENEGRO,EURO,MONTENEGRO-EURO,0.863,2018,9,30
3/31/18,MONTENEGRO,EURO,MONTENEGRO-EURO,0.811,2018,3,31
9/30/19,MONTENEGRO,EURO,MONTENEGRO-EURO,0.917,2019,9,30
3/31/19,MONTENEGRO,EURO,MONTENEGRO-EURO,0.89,2019,3,31
6/30/19,MONTENEGRO,EURO,MONTENEGRO-EURO,0.879,2019,6,30
12/31/18,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.53,2019,12,31
6/30/18,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.532,2018,6,30
9/30/18,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.381,2018,9,30
3/31/18,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.198,2018,3,31
9/30/19,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.74,2019,9,30
3/31/19,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.656,2019,3,31
6/30/19,MOROCCO,DIRHAM,MOROCCO-DIRHAM,9.576,2019,6,30
12/31/18,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.53,2019,12,31
6/30/18,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,59.16,2018,6,30
9/30/18,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,60.62,2018,9,30
3/31/18,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.63,2018,3,31
9/30/19,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.3,2019,9,30
3/31/19,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,63.35,2019,3,31
6/30/19,MOZAMBIQUE,METICAL,MOZAMBIQUE-METICAL,61.5,2019,6,30
12/31/18,MYANMAR,KYAT,MYANMAR-KYAT,1535,2019,12,31
3/31/19,MYANMAR,KYAT,MYANMAR-KYAT,1500,2019,3,31
12/31/19,Madagascar,Ariary,Madagascar-Ariary,3627.2,2020,12,31
12/31/20,Madagascar,Ariary,Madagascar-Ariary,3824.8,2021,12,31
3/31/20,Madagascar,Ariary,Madagascar-Ariary,3749,2020,3,31
6/30/20,Madagascar,Ariary,Madagascar-Ariary,3843,2020,6,30
9/30/20,Madagascar,Ariary,Madagascar-Ariary,3888,2020,9,30
12/31/19,Malawi,Kwacha,Malawi-Kwacha,760,2020,12,31
3/31/20,Malawi,Kwacha,Malawi-Kwacha,772,2020,3,31
12/31/20,Malawi,Kwacha,Malawi-Kwacha,820,2021,12,31
6/30/20,Malawi,Kwacha,Malawi-Kwacha,772,2020,6,30
9/30/20,Malawi,Kwacha,Malawi-Kwacha,813,2020,9,30
12/31/19,Malaysia,Ringgit,Malaysia-Ringgit,4.089,2020,12,31
12/31/20,Malaysia,Ringgit,Malaysia-Ringgit,4.02,2021,12,31
3/31/20,Malaysia,Ringgit,Malaysia-Ringgit,4.315,2020,3,31
6/30/20,Malaysia,Ringgit,Malaysia-Ringgit,4.283,2020,6,30
9/30/20,Malaysia,Ringgit,Malaysia-Ringgit,4.153,2020,9,30
12/31/19,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2020,12,31
12/31/20,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2021,12,31
3/31/20,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2020,3,31
6/30/20,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2020,6,30
9/30/20,Maldives,Rufiyaa,Maldives-Rufiyaa,15.42,2020,9,30
12/31/19,Mali,CFA Franc,Mali-CFA Franc,582,2020,12,31
12/31/20,Mali,CFA Franc,Mali-CFA Franc,529,2021,12,31
3/31/20,Mali,CFA Franc,Mali-CFA Franc,589,2020,3,31
6/30/20,Mali,CFA Franc,Mali-CFA Franc,593.02,2020,6,30
9/30/20,Mali,CFA Franc,Mali-CFA Franc,556,2020,9,30
12/31/19,Malta,Euro,Malta-Euro,0.89,2020,12,31
3/31/20,Malta,Euro,Malta-Euro,0.914,2020,3,31
6/30/20,Malta,Euro,Malta-Euro,0.893,2020,6,30
9/30/20,Malta,Euro,Malta-Euro,0.854,2020,9,30
12/31/19,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1,2020,12,31
12/31/20,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1,2021,12,31
3/31/20,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1,2020,3,31
6/30/20,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1,2020,6,30
9/30/20,Marshall Islands,U.S. Dollar,Marshall Islands-U.S. Dollar,1,2020,9,30
12/31/19,Mauritania,Ouguiya,Mauritania-Ouguiya,37,2020,12,31
12/31/20,Mauritania,Ouguiya,Mauritania-Ouguiya,37,2021,12,31
3/31/20,Mauritania,Ouguiya,Mauritania-Ouguiya,37,2020,3,31
6/30/20,Mauritania,Ouguiya,Mauritania-Ouguiya,37,2020,6,30
9/30/20,Mauritania,Ouguiya,Mauritania-Ouguiya,37,2020,9,30
12/31/19,Mauritius,Rupee,Mauritius-Rupee,36.2,2020,12,31
12/31/20,Mauritius,Rupee,Mauritius-Rupee,39.55,2021,12,31
3/31/20,Mauritius,Rupee,Mauritius-Rupee,39,2020,3,31
6/30/20,Mauritius,Rupee,Mauritius-Rupee,40.3,2020,6,30
9/30/20,Mauritius,Rupee,Mauritius-Rupee,39.7,2020,9,30
12/31/19,Mexico,Peso,Mexico-Peso,22.491,2020,12,31
12/31/20,Mexico,Peso,Mexico-Peso,19.913,2021,12,31
3/31/20,Mexico,Peso,Mexico-Peso,23.791,2020,3,31
6/30/20,Mexico,Peso,Mexico-Peso,23.164,2020,6,30
9/30/20,Mexico,Peso,Mexico-Peso,20.067,2020,9,30
12/31/19,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1,2020,12,31
12/31/20,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1,2021,12,31
3/31/20,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1,2020,3,31
6/30/20,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1,2020,6,30
9/30/20,Micronesia,U.S. Dollar,Micronesia-U.S. Dollar,1,2020,9,30
12/31/19,Moldova,LEU,Moldova-LEU,17.1,2020,12,31
12/31/20,Moldova,LEU,Moldova-LEU,17.08,2021,12,31
3/31/20,Moldova,LEU,Moldova-LEU,18.2,2020,3,31
6/30/20,Moldova,LEU,Moldova-LEU,16.966,2020,6,30
9/30/20,Moldova,LEU,Moldova-LEU,16.85,2020,9,30
12/31/19,Mongolia,Tugrik,Mongolia-Tugrik,2733.52,2020,12,31
12/31/20,Mongolia,Tugrik,Mongolia-Tugrik,2849.77,2021,12,31
3/31/20,Mongolia,Tugrik,Mongolia-Tugrik,2775.89,2020,3,31
6/30/20,Mongolia,Tugrik,Mongolia-Tugrik,2822.98,2020,6,30
9/30/20,Mongolia,Tugrik,Mongolia-Tugrik,2854.07,2020,9,30
12/31/19,Montenegro,Euro,Montenegro-Euro,0.89,2020,12,31
3/31/20,Montenegro,Euro,Montenegro-Euro,0.914,2020,3,31
6/30/20,Montenegro,Euro,Montenegro-Euro,0.893,2020,6,30
9/30/20,Montenegro,Euro,Montenegro-Euro,0.854,2020,9,30
12/31/19,Morocco,Dirham,Morocco-Dirham,9.597,2020,12,31
12/31/20,Morocco,Dirham,Morocco-Dirham,8.917,2021,12,31
3/31/20,Morocco,Dirham,Morocco-Dirham,9.66,2020,3,31
6/30/20,Morocco,Dirham,Morocco-Dirham,9.69,2020,6,30
9/30/20,Morocco,Dirham,Morocco-Dirham,9.257,2020,9,30
12/31/19,Mozambique,Metical,Mozambique-Metical,60.85,2020,12,31
12/31/20,Mozambique,Metical,Mozambique-Metical,74.2,2021,12,31
3/31/20,Mozambique,Metical,Mozambique-Metical,66.07,2020,3,31
6/30/20,Mozambique,Metical,Mozambique-Metical,69.25,2020,6,30
9/30/20,Mozambique,Metical,Mozambique-Metical,71.4,2020,9,30
12/31/18,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,14.35,2019,12,31
6/30/18,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,13.748,2018,6,30
9/30/18,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,14.214,2018,9,30
3/31/18,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,11.823,2018,3,31
9/30/19,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,15.195,2019,9,30
3/31/19,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,14.515,2019,3,31
6/30/19,NAMIBIA,DOLLAR,NAMIBIA-DOLLAR,14.168,2019,6,30
12/31/18,NEPAL,RUPEE,NEPAL-RUPEE,111.6,2019,12,31
6/30/18,NEPAL,RUPEE,NEPAL-RUPEE,110.05,2018,6,30
9/30/18,NEPAL,RUPEE,NEPAL-RUPEE,115.55,2018,9,30
3/31/18,NEPAL,RUPEE,NEPAL-RUPEE,103.95,2018,3,31
9/30/19,NEPAL,RUPEE,NEPAL-RUPEE,113.15,2019,9,30
3/31/19,NEPAL,RUPEE,NEPAL-RUPEE,110.05,2019,3,31
6/30/19,NEPAL,RUPEE,NEPAL-RUPEE,110.55,2019,6,30
12/31/18,NETHERLANDS,EURO,NETHERLANDS-EURO,0.872,2019,12,31
6/30/18,NETHERLANDS,EURO,NETHERLANDS-EURO,0.858,2018,6,30
9/30/18,NETHERLANDS,EURO,NETHERLANDS-EURO,0.863,2018,9,30
3/31/18,NETHERLANDS,EURO,NETHERLANDS-EURO,0.811,2018,3,31
9/30/19,NETHERLANDS,EURO,NETHERLANDS-EURO,0.917,2019,9,30
3/31/19,NETHERLANDS,EURO,NETHERLANDS-EURO,0.89,2019,3,31
6/30/19,NETHERLANDS,EURO,NETHERLANDS-EURO,0.879,2019,6,30
12/31/18,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2019,12,31
6/30/18,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2018,6,30
9/30/18,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2018,9,30
3/31/18,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2018,3,31
9/30/19,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2019,9,30
3/31/19,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2019,3,31
6/30/19,NETHERLANDS ANTILLES,GUILDER,NETHERLANDS ANTILLES-GUILDER,1.78,2019,6,30
12/31/18,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.49,2019,12,31
6/30/18,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.478,2018,6,30
9/30/18,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.511,2018,9,30
3/31/18,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.381,2018,3,31
9/30/19,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.595,2019,9,30
3/31/19,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.47,2019,3,31
6/30/19,NEW ZEALAND,DOLLAR,NEW ZEALAND-DOLLAR,1.491,2019,6,30
12/31/18,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,32.3,2019,12,31
6/30/18,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,31.3,2018,6,30
9/30/18,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,31.87,2018,9,30
3/31/18,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,31,2018,3,31
9/30/19,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,33.45,2019,9,30
3/31/19,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,32.85,2019,3,31
6/30/19,NICARAGUA,CORDOBA,NICARAGUA-CORDOBA,33.05,2019,6,30
12/31/18,NIGER,CFA FRANC,NIGER-CFA FRANC,568.65,2019,12,31
6/30/18,NIGER,CFA FRANC,NIGER-CFA FRANC,580.14,2018,6,30
9/30/18,NIGER,CFA FRANC,NIGER-CFA FRANC,556.92,2018,9,30
3/31/18,NIGER,CFA FRANC,NIGER-CFA FRANC,529.3,2018,3,31
9/30/19,NIGER,CFA FRANC,NIGER-CFA FRANC,596,2019,9,30
3/31/19,NIGER,CFA FRANC,NIGER-CFA FRANC,576.45,2019,3,31
6/30/19,NIGER,CFA FRANC,NIGER-CFA FRANC,573.5,2019,6,30
12/31/18,NIGERIA,NAIRA,NIGERIA-NAIRA,361,2019,12,31
6/30/18,NIGERIA,NAIRA,NIGERIA-NAIRA,359,2018,6,30
9/30/18,NIGERIA,NAIRA,NIGERIA-NAIRA,359,2018,9,30
3/31/18,NIGERIA,NAIRA,NIGERIA-NAIRA,359,2018,3,31
9/30/19,NIGERIA,NAIRA,NIGERIA-NAIRA,361,2019,9,30
3/31/19,NIGERIA,NAIRA,NIGERIA-NAIRA,361,2019,3,31
6/30/19,NIGERIA,NAIRA,NIGERIA-NAIRA,361,2019,6,30
12/31/18,NORWAY,KRONE,NORWAY-KRONE,8.68,2019,12,31
6/30/18,NORWAY,KRONE,NORWAY-KRONE,8.151,2018,6,30
9/30/18,NORWAY,KRONE,NORWAY-KRONE,8.171,2018,9,30
3/31/18,NORWAY,KRONE,NORWAY-KRONE,7.83,2018,3,31
9/30/19,NORWAY,KRONE,NORWAY-KRONE,9.088,2019,9,30
3/31/19,NORWAY,KRONE,NORWAY-KRONE,8.614,2019,3,31
6/30/19,NORWAY,KRONE,NORWAY-KRONE,8.52,2019,6,30
12/31/19,Nambia,Dollar,Nambia-Dollar,15.574,2020,12,31
12/31/20,Nambia,Dollar,Nambia-Dollar,14.673,2021,12,31
3/31/20,Nambia,Dollar,Nambia-Dollar,17.872,2020,3,31
6/30/20,Nambia,Dollar,Nambia-Dollar,17.352,2020,6,30
9/30/20,Nambia,Dollar,Nambia-Dollar,14.966,2020,9,30
12/31/19,Nepal,Rupee,Nepal-Rupee,113.75,2020,12,31
12/31/20,Nepal,Rupee,Nepal-Rupee,117,2021,12,31
3/31/20,Nepal,Rupee,Nepal-Rupee,120.2,2020,3,31
6/30/20,Nepal,Rupee,Nepal-Rupee,120.6,2020,6,30
9/30/20,Nepal,Rupee,Nepal-Rupee,117.65,2020,9,30
12/31/19,Netherland,Euro,Netherland-Euro,0.89,2020,12,31
3/31/20,Netherland,Euro,Netherland-Euro,0.914,2020,3,31
6/30/20,Netherland,Euro,Netherland-Euro,0.893,2020,6,30
9/30/20,Netherland,Euro,Netherland-Euro,0.854,2020,9,30
12/31/19,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2020,12,31
12/31/20,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2021,12,31
3/31/20,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2020,3,31
6/30/20,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2020,6,30
9/30/20,Netherlands Antilles,Guilder,Netherlands Antilles-Guilder,1.78,2020,9,30
12/31/19,New Zealand,Dollar,New Zealand-Dollar,1.65,2020,12,31
12/31/20,New Zealand,Dollar,New Zealand-Dollar,1.383,2021,12,31
3/31/20,New Zealand,Dollar,New Zealand-Dollar,1.684,2020,3,31
6/30/20,New Zealand,Dollar,New Zealand-Dollar,1.561,2020,6,30
9/30/20,New Zealand,Dollar,New Zealand-Dollar,1.52,2020,9,30
12/31/19,Nicaragua,Cordoba,Nicaragua-Cordoba,33.8,2020,12,31
12/31/20,Nicaragua,Cordoba,Nicaragua-Cordoba,34.9,2021,12,31
3/31/20,Nicaragua,Cordoba,Nicaragua-Cordoba,34.2,2020,3,31
6/30/20,Nicaragua,Cordoba,Nicaragua-Cordoba,34.6,2020,6,30
9/30/20,Nicaragua,Cordoba,Nicaragua-Cordoba,34.8,2020,9,30
12/31/19,Niger,CFA Franc,Niger-CFA Franc,582,2020,12,31
3/31/20,Niger,CFA Franc,Niger-CFA Franc,589,2020,3,31
12/31/20,Niger,CFA Franc,Niger-CFA Franc,529,2021,12,31
6/30/20,Niger,CFA Franc,Niger-CFA Franc,593.02,2020,6,30
9/30/20,Niger,CFA Franc,Niger-CFA Franc,556,2020,9,30
12/31/19,Nigeria,Naira,Nigeria-Naira,361,2020,12,31
3/31/20,Nigeria,Naira,Nigeria-Naira,361,2020,3,31
12/31/20,Nigeria,Naira,Nigeria-Naira,385,2021,12,31
6/30/20,Nigeria,Naira,Nigeria-Naira,381,2020,6,30
9/30/20,Nigeria,Naira,Nigeria-Naira,385,2020,9,30
12/31/19,Norway,Krone,Norway-Krone,10.243,2020,12,31
3/31/20,Norway,Krone,Norway-Krone,10.47,2020,3,31
12/31/20,Norway,Krone,Norway-Krone,8.53,2021,12,31
6/30/20,Norway,Krone,Norway-Krone,9.739,2020,6,30
9/30/20,Norway,Krone,Norway-Krone,9.478,2020,9,30
12/31/18,OMAN,RIAL,OMAN-RIAL,0.385,2019,12,31
6/30/18,OMAN,RIAL,OMAN-RIAL,0.385,2018,6,30
9/30/18,OMAN,RIAL,OMAN-RIAL,0.385,2018,9,30
3/31/18,OMAN,RIAL,OMAN-RIAL,0.385,2018,3,31
9/30/19,OMAN,RIAL,OMAN-RIAL,0.385,2019,9,30
3/31/19,OMAN,RIAL,OMAN-RIAL,0.385,2019,3,31
6/30/19,OMAN,RIAL,OMAN-RIAL,0.385,2019,6,30
12/31/19,Oman,Rial,Oman-Rial,0.385,2020,12,31
3/31/20,Oman,Rial,Oman-Rial,0.385,2020,3,31
12/31/20,Oman,Rial,Oman-Rial,0.385,2021,12,31
6/30/20,Oman,Rial,Oman-Rial,0.385,2020,6,30
9/30/20,Oman,Rial,Oman-Rial,0.385,2020,9,30
12/31/18,PAKISTAN,RUPEE,PAKISTAN-RUPEE,138.6,2019,12,31
6/30/18,PAKISTAN,RUPEE,PAKISTAN-RUPEE,121.47,2018,6,30
9/30/18,PAKISTAN,RUPEE,PAKISTAN-RUPEE,122.29,2018,9,30
3/31/18,PAKISTAN,RUPEE,PAKISTAN-RUPEE,115.42,2018,3,31
9/30/19,PAKISTAN,RUPEE,PAKISTAN-RUPEE,156,2019,9,30
3/31/19,PAKISTAN,RUPEE,PAKISTAN-RUPEE,140.06,2019,3,31
6/30/19,PAKISTAN,RUPEE,PAKISTAN-RUPEE,157.5,2019,6,30
12/31/18,PALAU,DOLLAR,PALAU-DOLLAR,1,2019,12,31
6/30/18,PALAU,DOLLAR,PALAU-DOLLAR,1,2018,6,30
9/30/18,PALAU,DOLLAR,PALAU-DOLLAR,1,2018,9,30
3/31/18,PALAU,DOLLAR,PALAU-DOLLAR,1,2018,3,31
9/30/19,PALAU,DOLLAR,PALAU-DOLLAR,1,2019,9,30
3/31/19,PALAU,DOLLAR,PALAU-DOLLAR,1,2019,3,31
6/30/19,PALAU,DOLLAR,PALAU-DOLLAR,1,2019,6,30
12/31/18,PANAMA,BALBOA,PANAMA-BALBOA,1,2019,12,31
6/30/18,PANAMA,BALBOA,PANAMA-BALBOA,1,2018,6,30
9/30/18,PANAMA,BALBOA,PANAMA-BALBOA,1,2018,9,30
3/31/18,PANAMA,BALBOA,PANAMA-BALBOA,1,2018,3,31
9/30/19,PANAMA,BALBOA,PANAMA-BALBOA,1,2019,9,30
3/31/19,PANAMA,BALBOA,PANAMA-BALBOA,1,2019,3,31
6/30/19,PANAMA,BALBOA,PANAMA-BALBOA,1,2019,6,30
12/31/18,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.284,2019,12,31
6/30/18,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.205,2018,6,30
9/30/18,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.252,2018,9,30
3/31/18,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.175,2018,3,31
9/30/19,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.317,2019,9,30
3/31/19,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.29,2019,3,31
6/30/19,PAPUA NEW GUINEA,KINA,PAPUA NEW GUINEA-KINA,3.3,2019,6,30
12/31/18,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5956,2019,12,31
6/30/18,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5658,2018,6,30
9/30/18,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5872,2018,9,30
3/31/18,PARAGUAY,GUARANI,PARAGUAY-GUARANI,5531,2018,3,31
9/30/19,PARAGUAY,GUARANI,PARAGUAY-GUARANI,6378.6099,2019,9,30
3/31/19,PARAGUAY,GUARANI,PARAGUAY-GUARANI,6180,2019,3,31
6/30/19,PARAGUAY,GUARANI,PARAGUAY-GUARANI,6184.35,2019,6,30
12/31/18,PERU,NUEVO SOL,PERU-NUEVO SOL,3.375,2019,12,31
6/30/18,PERU,NUEVO SOL,PERU-NUEVO SOL,3.275,2018,6,30
9/30/18,PERU,NUEVO SOL,PERU-NUEVO SOL,3.295,2018,9,30
3/31/18,PERU,NUEVO SOL,PERU-NUEVO SOL,3.226,2018,3,31
9/30/19,PERU,SOL,PERU-SOL,3.38,2019,9,30
3/31/19,PERU,NUEVO SOL,PERU-NUEVO SOL,3.316,2019,3,31
6/30/19,PERU,NUEVO SOL,PERU-NUEVO SOL,3.289,2019,6,30
12/31/18,PHILIPPINES,PESO,PHILIPPINES-PESO,52.49,2019,12,31
6/30/18,PHILIPPINES,PESO,PHILIPPINES-PESO,53.324,2018,6,30
9/30/18,PHILIPPINES,PESO,PHILIPPINES-PESO,54.086,2018,9,30
3/31/18,PHILIPPINES,PESO,PHILIPPINES-PESO,52.163,2018,3,31
9/30/19,PHILIPPINES,PESO,PHILIPPINES-PESO,51.901,2019,9,30
3/31/19,PHILIPPINES,PESO,PHILIPPINES-PESO,52.62,2019,3,31
6/30/19,PHILIPPINES,PESO,PHILIPPINES-PESO,51.346,2019,6,30
12/31/18,POLAND,ZLOTY,POLAND-ZLOTY,3.753,2019,12,31
6/30/18,POLAND,ZLOTY,POLAND-ZLOTY,3.748,2018,6,30
9/30/18,POLAND,ZLOTY,POLAND-ZLOTY,3.693,2018,9,30
3/31/18,POLAND,ZLOTY,POLAND-ZLOTY,3.415,2018,3,31
9/30/19,POLAND,ZLOTY,POLAND-ZLOTY,4.015,2019,9,30
3/31/19,POLAND,ZLOTY,POLAND-ZLOTY,3.831,2019,3,31
6/30/19,POLAND,ZLOTY,POLAND-ZLOTY,3.737,2019,6,30
12/31/18,PORTUGAL,EURO,PORTUGAL-EURO,0.872,2019,12,31
6/30/18,PORTUGAL,EURO,PORTUGAL-EURO,0.858,2018,6,30
9/30/18,PORTUGAL,EURO,PORTUGAL-EURO,0.863,2018,9,30
3/31/18,PORTUGAL,EURO,PORTUGAL-EURO,0.811,2018,3,31
9/30/19,PORTUGAL,EURO,PORTUGAL-EURO,0.917,2019,9,30
3/31/19,PORTUGAL,EURO,PORTUGAL-EURO,0.89,2019,3,31
6/30/19,PORTUGAL,EURO,PORTUGAL-EURO,0.879,2019,6,30
12/31/19,Pakistan,Rupee,Pakistan-Rupee,154.85,2020,12,31
3/31/20,Pakistan,Rupee,Pakistan-Rupee,166,2020,3,31
12/31/20,Pakistan,Rupee,Pakistan-Rupee,159.75,2021,12,31
6/30/20,Pakistan,Rupee,Pakistan-Rupee,167.2,2020,6,30
9/30/20,Pakistan,Rupee,Pakistan-Rupee,165.7,2020,9,30
12/31/19,Panama,Balboa,Panama-Balboa,1,2020,12,31
12/31/19,Panama,Dolares,Panama-Dolares,1,2020,12,31
3/31/20,Panama,Balboa,Panama-Balboa,1,2020,3,31
3/31/20,Panama,Dolares,Panama-Dolares,1,2020,3,31
12/31/20,Panama,Balboa,Panama-Balboa,8.53,2021,12,31
12/31/20,Panama,Dolares,Panama-Dolares,1,2021,12,31
6/30/20,Panama,Balboa,Panama-Balboa,1,2020,6,30
6/30/20,Panama,Dolares,Panama-Dolares,1,2020,6,30
9/30/20,Panama,Balboa,Panama-Balboa,1,2020,9,30
9/30/20,Panama,Dolares,Panama-Dolares,1,2020,9,30
12/31/19,Papua New Guinea,Kina,Papua New Guinea-Kina,3.311,2020,12,31
3/31/20,Papua New Guinea,Kina,Papua New Guinea-Kina,3.425,2020,3,31
12/31/20,Papua New Guinea,Kina,Papua New Guinea-Kina,3.509,2021,12,31
6/30/20,Papua New Guinea,Kina,Papua New Guinea-Kina,3.373,2020,6,30
9/30/20,Papua New Guinea,Kina,Papua New Guinea-Kina,3.396,2020,9,30
12/31/19,Paraguay,Guarani,Paraguay-Guarani,6442.3301,2020,12,31
3/31/20,Paraguay,Guarani,Paraguay-Guarani,6548,2020,3,31
12/31/20,Paraguay,Guarani,Paraguay-Guarani,6891.96,2021,12,31
6/30/20,Paraguay,Guarani,Paraguay-Guarani,6751,2020,6,30
9/30/20,Paraguay,Guarani,Paraguay-Guarani,6974.43,2020,9,30
12/31/19,Peru,Sol,Peru-Sol,3.314,2020,12,31
3/31/20,Peru,Sol,Peru-Sol,3.435,2020,3,31
12/31/20,Peru,Sol,Peru-Sol,3.619,2021,12,31
6/30/20,Peru,Sol,Peru-Sol,3.527,2020,6,30
9/30/20,Peru,Sol,Peru-Sol,3.598,2020,9,30
12/31/19,Philippines,Peso,Philippines-Peso,50.64,2020,12,31
3/31/20,Philippines,Peso,Philippines-Peso,50.98,2020,3,31
12/31/20,Philippines,Peso,Philippines-Peso,48.173,2021,12,31
6/30/20,Philippines,Peso,Philippines-Peso,49.85,2020,6,30
9/30/20,Philippines,Peso,Philippines-Peso,48.481,2020,9,30
12/31/19,Poland,Zloty,Poland-Zloty,3.789,2020,12,31
3/31/20,Poland,Zloty,Poland-Zloty,4.156,2020,3,31
12/31/20,Poland,Zloty,Poland-Zloty,3.713,2021,12,31
6/30/20,Poland,Zloty,Poland-Zloty,3.979,2020,6,30
9/30/20,Poland,Zloty,Poland-Zloty,3.882,2020,9,30
12/31/19,Portugal,Euro,Portugal-Euro,0.89,2020,12,31
3/31/20,Portugal,Euro,Portugal-Euro,0.914,2020,3,31
